ts,amin,pagi,gama,created_at
2024-02-28 17:00:16,818610,2972566,498108,2024-02-28T10:05:45Z
2024-02-28 18:00:15,818515,2972181,498055,2024-02-28T11:05:50Z
2024-02-28 19:00:15,818714,2972842,498139,2024-02-28T12:07:55Z
2024-02-28 20:00:15,818831,2973321,498215,2024-02-28T13:05:39Z
2024-02-28 21:00:15,818918,2973640,498276,2024-02-28T14:05:39Z
2024-02-28 22:00:15,818884,2973535,498240,2024-02-28T15:06:06Z
2024-02-28 23:00:15,818884,2973535,498240,2024-02-28T16:06:02Z
2024-02-29 00:00:16,818884,2973535,498240,2024-02-28T17:05:52Z
2024-02-29 01:00:15,818884,2973535,498240,2024-02-28T18:05:57Z
2024-02-29 02:00:15,818819,2972986,498131,2024-02-28T19:05:41Z
2024-02-29 03:00:15,818796,2972756,498113,2024-02-28T20:06:20Z
2024-02-29 04:00:15,818796,2972756,498113,2024-02-28T21:05:56Z
2024-02-29 05:00:16,818796,2972756,498113,2024-02-28T22:05:46Z
2024-02-29 06:00:15,818796,2972756,498113,2024-02-28T23:06:34Z
2024-02-29 07:00:15,818796,2972756,498113,2024-02-29T00:20:10Z
2024-02-29 08:00:15,818796,2972756,498113,2024-02-29T01:25:39Z
2024-02-29 09:00:15,818796,2972756,498113,2024-02-29T02:09:35Z
2024-02-29 10:00:15,818821,2972934,498143,2024-02-29T03:05:59Z
2024-02-29 11:00:15,818910,2973273,498206,2024-02-29T04:06:44Z
2024-02-29 12:00:16,818910,2973273,498206,2024-02-29T05:07:06Z
2024-02-29 13:00:15,818827,2973158,498202,2024-02-29T06:07:18Z
2024-02-29 14:00:16,818827,2973158,498202,2024-02-29T07:06:39Z
2024-02-29 15:00:15,818717,2973061,498190,2024-02-29T08:06:32Z
2024-02-29 16:00:16,818717,2973061,498190,2024-02-29T09:06:39Z
2024-02-29 17:00:15,818717,2973061,498190,2024-02-29T10:05:53Z
2024-02-29 18:00:15,818717,2973061,498190,2024-02-29T11:05:38Z
2024-02-29 19:00:15,818717,2973061,498190,2024-02-29T12:08:22Z
