ts,amin,pagi,gama,created_at
2024-02-28 15:00:15,1542905,1079574,107486,2024-02-28T08:06:54Z
2024-02-28 16:00:15,1542982,1079585,107482,2024-02-28T09:06:01Z
2024-02-28 17:00:16,1541024,1078741,107386,2024-02-28T10:05:45Z
2024-02-28 18:00:15,1539635,1077905,107297,2024-02-28T11:05:50Z
2024-02-28 19:00:15,1547649,1083559,107730,2024-02-28T12:07:55Z
2024-02-28 20:00:15,1550888,1085993,107932,2024-02-28T13:05:39Z
2024-02-28 21:00:15,1551551,1086304,107976,2024-02-28T14:05:39Z
2024-02-28 22:00:15,1552383,1087026,108027,2024-02-28T15:06:06Z
2024-02-28 23:00:15,1552383,1087026,108027,2024-02-28T16:06:02Z
2024-02-29 00:00:16,1552296,1086922,108021,2024-02-28T17:05:52Z
2024-02-29 01:00:15,1552219,1086818,108014,2024-02-28T18:05:57Z
2024-02-29 02:00:15,1552219,1086818,108014,2024-02-28T19:05:41Z
2024-02-29 03:00:15,1552219,1086818,108014,2024-02-28T20:06:20Z
2024-02-29 04:00:15,1552219,1086818,108014,2024-02-28T21:05:56Z
2024-02-29 05:00:16,1552219,1086818,108014,2024-02-28T22:05:46Z
2024-02-29 06:00:15,1552219,1086818,108014,2024-02-28T23:06:34Z
2024-02-29 07:00:15,1552219,1086818,108014,2024-02-29T00:20:10Z
2024-02-29 08:00:15,1552638,1087053,108020,2024-02-29T01:25:39Z
2024-02-29 09:00:15,1552638,1087053,108020,2024-02-29T02:09:35Z
2024-02-29 10:00:15,1552638,1087053,108020,2024-02-29T03:05:59Z
2024-02-29 11:00:15,1552737,1087113,108036,2024-02-29T04:06:44Z
2024-02-29 12:00:16,1551080,1086054,107989,2024-02-29T05:07:06Z
2024-02-29 13:00:15,1551253,1086137,107994,2024-02-29T06:07:18Z
2024-02-29 14:00:16,1551519,1086269,108007,2024-02-29T07:06:39Z
2024-02-29 15:00:15,1551552,1086400,108013,2024-02-29T08:06:32Z
2024-02-29 16:00:16,1551584,1086422,108016,2024-02-29T09:06:39Z
2024-02-29 17:00:15,1550988,1085833,107999,2024-02-29T10:05:53Z
2024-02-29 18:00:15,1550988,1085833,107999,2024-02-29T11:05:38Z
2024-02-29 19:00:15,1551514,1086069,107998,2024-02-29T12:08:22Z
2024-02-29 20:00:16,1551514,1086069,107998,2024-02-29T13:05:47Z
2024-02-29 21:00:15,1551514,1086069,107998,2024-02-29T14:07:01Z
