ts,amin,pagi,gama,created_at
2024-02-28 17:00:16,729663,3250945,707501,2024-02-28T10:05:45Z
2024-02-28 18:00:15,729572,3250564,707442,2024-02-28T11:05:50Z
2024-02-28 19:00:15,730650,3254788,708149,2024-02-28T12:07:55Z
2024-02-28 20:00:15,730830,3255976,708391,2024-02-28T13:05:39Z
2024-02-28 21:00:15,730678,3255644,708253,2024-02-28T14:05:39Z
2024-02-28 22:00:15,730591,3255231,708173,2024-02-28T15:06:06Z
2024-02-28 23:00:15,730521,3254838,708136,2024-02-28T16:06:02Z
2024-02-29 00:00:16,730450,3254683,708141,2024-02-28T17:05:52Z
2024-02-29 01:00:15,730452,3254716,708137,2024-02-28T18:05:57Z
2024-02-29 02:00:15,730380,3254280,708043,2024-02-28T19:05:41Z
2024-02-29 03:00:15,730420,3254188,708059,2024-02-28T20:06:20Z
2024-02-29 04:00:15,730420,3254188,708059,2024-02-28T21:05:56Z
2024-02-29 05:00:16,730420,3254188,708059,2024-02-28T22:05:46Z
2024-02-29 06:00:15,730420,3254188,708059,2024-02-28T23:06:34Z
2024-02-29 07:00:15,730420,3254188,708059,2024-02-29T00:20:10Z
2024-02-29 08:00:15,730420,3254188,708059,2024-02-29T01:25:39Z
2024-02-29 09:00:15,730419,3254115,708022,2024-02-29T02:09:35Z
2024-02-29 10:00:15,730500,3254222,708046,2024-02-29T03:05:59Z
2024-02-29 11:00:15,730500,3254222,708046,2024-02-29T04:06:44Z
2024-02-29 12:00:16,730527,3254379,708075,2024-02-29T05:07:06Z
2024-02-29 13:00:15,730380,3253692,707972,2024-02-29T06:07:18Z
2024-02-29 14:00:16,730272,3252977,707815,2024-02-29T07:06:39Z
2024-02-29 15:00:15,730091,3251771,707641,2024-02-29T08:06:32Z
2024-02-29 16:00:16,729947,3251539,707617,2024-02-29T09:06:39Z
2024-02-29 17:00:15,729934,3251408,707613,2024-02-29T10:05:53Z
2024-02-29 18:00:15,729902,3251137,707585,2024-02-29T11:05:38Z
2024-02-29 19:00:15,729923,3251293,707612,2024-02-29T12:08:22Z
2024-02-29 20:00:16,729910,3250985,707546,2024-02-29T13:05:47Z
2024-02-29 21:00:15,729910,3250985,707546,2024-02-29T14:07:01Z
2024-02-29 22:00:15,729804,3250727,707502,2024-02-29T15:05:44Z
2024-02-29 23:00:16,729725,3250418,707459,2024-02-29T16:05:57Z
2024-03-01 00:00:15,729714,3250266,707445,2024-02-29T17:05:31Z
2024-03-01 01:00:15,729705,3250170,707413,2024-02-29T18:06:53Z
2024-03-01 02:00:15,729681,3250025,707390,2024-02-29T19:05:22Z
2024-03-01 03:00:16,729681,3250025,707390,2024-02-29T20:07:03Z
2024-03-01 04:00:16,729681,3250025,707390,2024-02-29T21:06:41Z
2024-03-01 04:00:16,729681,3250025,707390,2024-02-29T22:05:33Z
2024-03-01 06:00:15,729681,3250025,707390,2024-02-29T23:05:50Z
2024-03-01 07:00:15,729670,3249897,707377,2024-03-01T00:23:19Z
2024-03-01 08:00:15,729670,3249897,707377,2024-03-01T01:29:51Z
