ts,amin,pagi,gama,created_at
2024-02-28 19:00:15,6896721,12783595,2146044,2024-02-28T12:07:55Z
2024-02-28 20:00:15,6903071,12794784,2147749,2024-02-28T13:05:39Z
2024-02-28 21:00:15,6905915,12799067,2148525,2024-02-28T14:05:39Z
2024-02-28 22:00:15,6906713,12800459,2148688,2024-02-28T15:06:06Z
2024-02-28 23:00:15,6906887,12800804,2148713,2024-02-28T16:06:02Z
2024-02-29 00:00:16,6906795,12800683,2148693,2024-02-28T17:05:52Z
2024-02-29 01:00:15,6906783,12800690,2148694,2024-02-28T18:05:57Z
2024-02-29 02:00:15,6906850,12800800,2148738,2024-02-28T19:05:41Z
2024-02-29 03:00:15,6906960,12801062,2148772,2024-02-28T20:06:20Z
2024-02-29 04:00:15,6906960,12801062,2148772,2024-02-28T21:05:56Z
2024-02-29 05:00:16,6906960,12801062,2148772,2024-02-28T22:05:46Z
2024-02-29 06:00:15,6906960,12801062,2148772,2024-02-28T23:06:34Z
2024-02-29 07:00:15,6907040,12801136,2148827,2024-02-29T00:20:10Z
2024-02-29 08:00:15,6907217,12801410,2148849,2024-02-29T01:25:39Z
2024-02-29 09:00:15,6907217,12801410,2148849,2024-02-29T02:09:35Z
2024-02-29 10:00:15,6907345,12801685,2148868,2024-02-29T03:05:59Z
2024-02-29 11:00:15,6907488,12802141,2148930,2024-02-29T04:06:44Z
2024-02-29 12:00:16,6907829,12803349,2149061,2024-02-29T05:07:06Z
2024-02-29 13:00:15,6907673,12803016,2149019,2024-02-29T06:07:18Z
2024-02-29 14:00:16,6907785,12803391,2149043,2024-02-29T07:06:39Z
2024-02-29 15:00:15,6907795,12803592,2149044,2024-02-29T08:06:32Z
2024-02-29 16:00:16,6907829,12803744,2149121,2024-02-29T09:06:39Z
2024-02-29 17:00:15,6907679,12803535,2149077,2024-02-29T10:05:53Z
2024-02-29 18:00:15,6907468,12803512,2148945,2024-02-29T11:05:38Z
2024-02-29 19:00:15,6907651,12803815,2148836,2024-02-29T12:08:22Z
2024-02-29 20:00:16,6907714,12804051,2148921,2024-02-29T13:05:47Z
2024-02-29 21:00:15,6907796,12804334,2148977,2024-02-29T14:07:01Z
2024-02-29 22:00:15,6908213,12805333,2149032,2024-02-29T15:05:44Z
2024-02-29 23:00:16,6908285,12805307,2149016,2024-02-29T16:05:57Z
2024-03-01 00:00:15,6907869,12804698,2148916,2024-02-29T17:05:31Z
2024-03-01 01:00:15,6908072,12804941,2149008,2024-02-29T18:06:53Z
2024-03-01 02:00:15,6908137,12805238,2149032,2024-02-29T19:05:22Z
2024-03-01 03:00:16,6908106,12805062,2149027,2024-02-29T20:07:03Z
2024-03-01 04:00:16,6908106,12805062,2149027,2024-02-29T21:06:41Z
