ts,amin,pagi,gama,created_at
2024-02-27 23:00:16,116934,382391,104068,2024-02-27T16:06:04Z
2024-02-28 00:00:15,117048,382476,104082,2024-02-27T17:06:35Z
2024-02-28 01:00:15,117117,382558,104086,2024-02-27T18:06:47Z
2024-02-28 02:00:15,117117,382558,104086,2024-02-27T19:05:48Z
2024-02-28 03:00:15,117117,382558,104086,2024-02-27T20:06:06Z
2024-02-28 04:00:15,117117,382558,104086,2024-02-27T21:05:30Z
2024-02-28 05:00:15,117117,382558,104086,2024-02-27T22:05:59Z
2024-02-28 06:00:16,117117,382558,104086,2024-02-27T23:05:55Z
2024-02-28 07:00:15,117117,382558,104086,2024-02-28T00:19:26Z
2024-02-28 08:00:15,117233,382653,104091,2024-02-28T01:25:48Z
2024-02-28 09:00:15,117354,382611,104035,2024-02-28T02:10:45Z
2024-02-28 10:00:15,117354,382611,104035,2024-02-28T03:05:55Z
2024-02-28 11:00:15,117356,382911,104133,2024-02-28T04:06:56Z
2024-02-28 12:00:15,117420,383114,104192,2024-02-28T05:05:58Z
2024-02-28 13:00:16,117420,383114,104192,2024-02-28T06:06:22Z
2024-02-28 14:00:16,117508,383188,104195,2024-02-28T07:05:48Z
2024-02-28 15:00:15,117508,383188,104195,2024-02-28T08:06:54Z
2024-02-28 16:00:15,117374,383180,104229,2024-02-28T09:06:01Z
2024-02-28 17:00:16,117374,383180,104229,2024-02-28T10:05:45Z
2024-02-28 18:00:15,117376,383302,104262,2024-02-28T11:05:50Z
2024-02-28 19:00:15,117559,383658,104370,2024-02-28T12:07:55Z
2024-02-28 20:00:15,117579,383787,104406,2024-02-28T13:05:39Z
2024-02-28 21:00:15,117581,383877,104480,2024-02-28T14:05:39Z
2024-02-28 22:00:15,117714,384062,104489,2024-02-28T15:06:06Z
2024-02-28 23:00:15,117717,384176,104619,2024-02-28T16:06:02Z
2024-02-29 00:00:16,117717,384176,104619,2024-02-28T17:05:52Z
2024-02-29 01:00:15,117776,384303,104626,2024-02-28T18:05:57Z
2024-02-29 02:00:15,117776,384303,104626,2024-02-28T19:05:41Z
2024-02-29 03:00:15,117776,384303,104626,2024-02-28T20:06:20Z
2024-02-29 04:00:15,117776,384303,104626,2024-02-28T21:05:56Z
2024-02-29 05:00:16,117776,384303,104626,2024-02-28T22:05:46Z
2024-02-29 06:00:15,117776,384303,104626,2024-02-28T23:06:34Z
2024-02-29 07:00:15,117651,384163,104616,2024-02-29T00:20:10Z
2024-02-29 08:00:15,117651,384163,104616,2024-02-29T01:25:39Z
2024-02-29 09:00:15,117651,384163,104616,2024-02-29T02:09:35Z
2024-02-29 10:00:15,117414,383865,104597,2024-02-29T03:05:59Z
2024-02-29 11:00:15,117414,383865,104597,2024-02-29T04:06:44Z
2024-02-29 12:00:16,117471,383980,104601,2024-02-29T05:07:06Z
2024-02-29 13:00:15,117562,384142,104620,2024-02-29T06:07:18Z
2024-02-29 14:00:16,117398,384029,104520,2024-02-29T07:06:39Z
2024-02-29 15:00:15,117354,383921,104503,2024-02-29T08:06:32Z
2024-02-29 16:00:16,117280,383621,104351,2024-02-29T09:06:39Z
2024-02-29 17:00:15,117280,383621,104351,2024-02-29T10:05:53Z
2024-02-29 18:00:15,117280,383621,104351,2024-02-29T11:05:38Z
2024-02-29 19:00:15,117280,383621,104351,2024-02-29T12:08:22Z
2024-02-29 20:00:16,117279,383607,104351,2024-02-29T13:05:47Z
2024-02-29 21:00:15,117323,383648,104356,2024-02-29T14:07:01Z
2024-02-29 22:00:15,117323,383648,104356,2024-02-29T15:05:44Z
2024-02-29 23:00:16,117323,383648,104356,2024-02-29T16:05:57Z
2024-03-01 00:00:15,117323,383648,104356,2024-02-29T17:05:31Z
2024-03-01 01:00:15,117323,383648,104356,2024-02-29T18:06:53Z
2024-03-01 02:00:15,117323,383648,104356,2024-02-29T19:05:22Z
2024-03-01 03:00:16,117323,383648,104356,2024-02-29T20:07:03Z
2024-03-01 04:00:16,117323,383648,104356,2024-02-29T21:06:41Z
2024-03-01 04:00:16,117323,383648,104356,2024-02-29T22:05:33Z
2024-03-01 06:00:15,117323,383648,104356,2024-02-29T23:05:50Z
2024-03-01 07:00:15,117323,383648,104356,2024-03-01T00:23:19Z
2024-03-01 08:00:15,117323,383648,104356,2024-03-01T01:29:51Z
2024-03-01 09:00:15,117323,383648,104356,2024-03-01T02:13:44Z
2024-03-01 10:00:16,117323,383648,104356,2024-03-01T03:07:38Z
2024-03-01 11:00:16,117323,383648,104356,2024-03-01T04:07:05Z
2024-03-01 12:00:15,117323,383648,104356,2024-03-01T05:06:06Z
2024-03-01 13:00:15,117323,383648,104356,2024-03-01T06:06:47Z
2024-03-01 14:00:16,117390,383770,104390,2024-03-01T07:05:47Z
2024-03-01 15:00:15,117432,384076,104442,2024-03-01T08:06:28Z
2024-03-01 16:00:16,117268,383910,104407,2024-03-01T09:06:37Z
2024-03-01 17:00:15,117414,384050,104414,2024-03-01T10:06:07Z
2024-03-01 18:00:15,117501,384149,104416,2024-03-01T11:05:35Z
2024-03-01 19:00:15,117411,384030,104406,2024-03-01T12:07:37Z
2024-03-01 20:00:15,117318,383947,104389,2024-03-01T13:05:31Z
2024-03-01 21:00:15,117318,383947,104389,2024-03-01T14:05:44Z
2024-03-01 22:00:15,117497,384142,104317,2024-03-01T15:06:00Z
2024-03-01 23:00:16,117396,384180,104438,2024-03-01T16:06:09Z
2024-03-02 00:00:15,117317,384096,104416,2024-03-01T17:10:03Z
2024-03-02 00:00:15,117317,384096,104416,2024-03-01T17:13:44Z
2024-03-02 01:00:15,117317,384096,104416,2024-03-01T18:06:03Z
2024-03-02 02:00:15,117317,384096,104416,2024-03-01T19:05:55Z
2024-03-02 03:00:15,117317,384096,104416,2024-03-01T20:06:09Z
2024-03-02 04:00:15,117317,384096,104416,2024-03-01T21:06:09Z
2024-03-02 05:00:15,117317,384096,104416,2024-03-01T22:05:43Z
2024-03-02 06:00:15,117317,384096,104416,2024-03-01T23:05:45Z
2024-03-02 07:00:15,117317,384096,104416,2024-03-02T00:19:08Z
2024-03-02 08:00:15,117317,384096,104416,2024-03-02T01:24:29Z
2024-03-02 09:00:15,117431,384233,104422,2024-03-02T02:08:49Z
2024-03-02 10:00:16,117537,384311,104422,2024-03-02T03:06:11Z
2024-03-02 11:00:15,117835,384723,104449,2024-03-02T04:06:22Z
2024-03-02 12:00:15,118047,385263,104461,2024-03-02T05:06:03Z
2024-03-02 13:00:15,118175,385530,104486,2024-03-02T06:07:08Z
2024-03-02 14:00:16,118289,385584,104485,2024-03-02T07:05:45Z
2024-03-02 15:00:15,118333,385710,104493,2024-03-02T08:05:49Z
2024-03-02 16:00:15,118488,385912,104590,2024-03-02T09:05:47Z
2024-03-02 17:00:16,118510,385900,104613,2024-03-02T10:06:00Z
2024-03-02 18:00:15,118560,386022,104618,2024-03-02T11:05:40Z
2024-03-02 19:00:15,118560,386022,104618,2024-03-02T12:06:43Z
2024-03-02 20:00:15,118635,386162,104628,2024-03-02T13:05:27Z
2024-03-02 21:00:16,118635,386162,104628,2024-03-02T14:05:33Z
2024-03-02 22:00:15,118633,386005,104580,2024-03-02T15:05:41Z
2024-03-02 23:00:15,118633,386005,104580,2024-03-02T16:06:41Z
2024-03-03 00:00:15,118632,385874,104522,2024-03-02T17:05:41Z
2024-03-03 01:00:15,118632,385874,104522,2024-03-02T18:06:53Z
2024-03-03 02:00:16,118632,385874,104522,2024-03-02T19:05:26Z
2024-03-03 03:00:15,118632,385874,104522,2024-03-02T20:05:32Z
2024-03-03 03:00:15,118632,385874,104522,2024-03-02T21:05:26Z
2024-03-03 05:00:15,118632,385874,104522,2024-03-02T22:05:36Z
