ts,amin,pagi,gama,created_at
2024-02-25 16:00:16,18989,80220,32336,2024-02-25T09:29:38Z
2024-02-25 17:00:15,19415,82252,32916,2024-02-25T10:05:51Z
2024-02-25 18:00:15,19821,83920,33367,2024-02-25T11:05:26Z
