ts,amin,pagi,gama,created_at
2024-02-28 13:00:16,3371144,14241212,3833668,2024-02-28T06:06:22Z
2024-02-28 14:00:16,3370050,14241080,3833390,2024-02-28T07:05:48Z
2024-02-28 15:00:15,3370050,14241080,3833390,2024-02-28T08:06:54Z
2024-02-28 16:00:15,3370075,14241204,3833478,2024-02-28T09:06:01Z
2024-02-28 17:00:16,3370078,14241335,3833476,2024-02-28T10:05:45Z
2024-02-28 18:00:15,3370078,14241335,3833476,2024-02-28T11:05:50Z
2024-02-28 19:00:15,3378588,14250439,3836140,2024-02-28T12:07:55Z
2024-02-28 20:00:15,3380814,14254364,3837244,2024-02-28T13:05:39Z
2024-02-28 21:00:15,3381685,14256520,3838189,2024-02-28T14:05:39Z
2024-02-28 22:00:15,3382171,14257189,3838319,2024-02-28T15:06:06Z
2024-02-28 23:00:15,3382287,14257351,3838337,2024-02-28T16:06:02Z
2024-02-29 00:00:16,3382287,14257351,3838337,2024-02-28T17:05:52Z
2024-02-29 01:00:15,3382287,14257351,3838337,2024-02-28T18:05:57Z
2024-02-29 02:00:15,3382287,14257351,3838337,2024-02-28T19:05:41Z
2024-02-29 03:00:15,3382287,14257351,3838337,2024-02-28T20:06:20Z
2024-02-29 04:00:15,3382278,14257273,3838195,2024-02-28T21:05:56Z
2024-02-29 05:00:16,3382278,14257273,3838195,2024-02-28T22:05:46Z
2024-02-29 06:00:15,3382278,14257273,3838195,2024-02-28T23:06:34Z
2024-02-29 07:00:15,3382278,14257273,3838195,2024-02-29T00:20:10Z
2024-02-29 08:00:15,3382348,14257507,3838265,2024-02-29T01:25:39Z
2024-02-29 09:00:15,3382348,14257507,3838265,2024-02-29T02:09:35Z
2024-02-29 10:00:15,3382371,14257752,3838288,2024-02-29T03:05:59Z
2024-02-29 11:00:15,3382388,14257917,3838334,2024-02-29T04:06:44Z
2024-02-29 12:00:16,3382661,14258488,3838425,2024-02-29T05:07:06Z
2024-02-29 13:00:15,3382661,14258488,3838425,2024-02-29T06:07:18Z
2024-02-29 14:00:16,3383009,14258690,3838454,2024-02-29T07:06:39Z
2024-02-29 15:00:15,3383052,14259051,3838589,2024-02-29T08:06:32Z
2024-02-29 16:00:16,3383227,14259196,3838703,2024-02-29T09:06:39Z
2024-02-29 17:00:15,3383227,14259196,3838703,2024-02-29T10:05:53Z
2024-02-29 18:00:15,3383227,14259196,3838703,2024-02-29T11:05:38Z
2024-02-29 19:00:15,3383484,14259545,3838814,2024-02-29T12:08:22Z
2024-02-29 20:00:16,3383521,14259631,3838823,2024-02-29T13:05:47Z
2024-02-29 21:00:15,3383521,14259631,3838823,2024-02-29T14:07:01Z
2024-02-29 22:00:15,3383561,14259991,3838919,2024-02-29T15:05:44Z
2024-02-29 23:00:16,3383556,14259781,3838892,2024-02-29T16:05:57Z
2024-03-01 00:00:15,3383565,14259937,3838899,2024-02-29T17:05:31Z
2024-03-01 01:00:15,3383565,14259937,3838899,2024-02-29T18:06:53Z
2024-03-01 02:00:15,3383565,14259937,3838899,2024-02-29T19:05:22Z
2024-03-01 03:00:16,3383565,14259937,3838899,2024-02-29T20:07:03Z
2024-03-01 04:00:16,3383565,14259937,3838899,2024-02-29T21:06:41Z
2024-03-01 04:00:16,3383565,14259937,3838899,2024-02-29T22:05:33Z
2024-03-01 06:00:15,3383594,14260036,3838928,2024-02-29T23:05:50Z
